file_id_1,file_id_2,topic_1,topic_2,pair_type,smatch_score,text_1,text_2
micro_b021,micro_k010,charge_tuition_fees,public_broadcasting_fees_on_demand,different_topic,31.0,Tuition fees should not be charged in Germany.,"Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
micro_b021,micro_k011,charge_tuition_fees,cap_rent_increases,different_topic,20.0,Tuition fees should not be charged in Germany.,"If there must be rent increases, there should also be a cap to avoid nasty surprises."
micro_b021,micro_k012,charge_tuition_fees,charge_tuition_fees,same_topic,18.0,Tuition fees should not be charged in Germany.,German universities should on no account charge tuition fees.
micro_b021,micro_k013,charge_tuition_fees,allow_shops_to_open_on_holidays_and_sundays,different_topic,21.0,Tuition fees should not be charged in Germany.,Hence it is good when shops are not open on Sundays and public holidays.
micro_b021,micro_k014,charge_tuition_fees,stricter_regulation_of_intelligence_services,different_topic,20.0,Tuition fees should not be charged in Germany.,"Intelligence services should be more closely regulated by parliament,"
micro_b021,micro_k015,charge_tuition_fees,TXL_airport_remain_operational_after_BER_opening,different_topic,13.0,Tuition fees should not be charged in Germany.,"BER should be re-conceptualized from scratch,"
micro_b021,micro_k016,charge_tuition_fees,EU_influence_on_political_events_in_Ukraine,different_topic,14.0,Tuition fees should not be charged in Germany.,the EU should not intervene in local politics.
micro_b021,micro_k017,charge_tuition_fees,keep_retirement_at_63,different_topic,19.0,Tuition fees should not be charged in Germany.,"The implementation of retirement at 63 is no longer socially sustainable,"
micro_b021,micro_k018,charge_tuition_fees,allow_shops_to_open_on_holidays_and_sundays,different_topic,26.0,Tuition fees should not be charged in Germany.,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
micro_b021,micro_k019,charge_tuition_fees,public_broadcasting_fees_on_demand,different_topic,6.0,Tuition fees should not be charged in Germany.,everyone should chip in.
micro_b021,micro_k020,charge_tuition_fees,introduce_capital_punishment,different_topic,15.0,Tuition fees should not be charged in Germany.,The state ought to prevent murder - not avenge it.
micro_b021,micro_k021,charge_tuition_fees,cap_rent_increases,different_topic,22.0,Tuition fees should not be charged in Germany.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
micro_b021,micro_k022,charge_tuition_fees,allow_shops_to_open_on_holidays_and_sundays,different_topic,16.0,Tuition fees should not be charged in Germany.,It is quite clear that Sunday should remain a day of rest.
micro_b021,micro_k023,charge_tuition_fees,increase_weight_of_BA_thesis_in_final_grade,different_topic,31.0,Tuition fees should not be charged in Germany.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
micro_b021,micro_k024,charge_tuition_fees,higher_dog_poo_fines,different_topic,26.0,Tuition fees should not be charged in Germany.,"Dog owners should pay higher fines for dog dirt left on pavements,"
micro_b021,micro_k025,charge_tuition_fees,introduce_capital_punishment,different_topic,16.0,Tuition fees should not be charged in Germany.,"Still, the state needs the death penalty as a deterrent to horrific crimes."
micro_b021,micro_k027,charge_tuition_fees,public_broadcasting_fees_on_demand,different_topic,27.0,Tuition fees should not be charged in Germany.,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
micro_b021,micro_k029,charge_tuition_fees,over_the_counter_morning_after_pill,different_topic,22.0,Tuition fees should not be charged in Germany.,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
micro_b021,micro_k031,charge_tuition_fees,higher_dog_poo_fines,different_topic,10.0,Tuition fees should not be charged in Germany.,Increasing penalties is therefore the right way.
micro_b022,micro_b023,keep_retirement_at_63,introduce_capital_punishment,different_topic,18.0,"No, the retirement age should be raised to 65 again.",That's why Germany should not introduce capital punishment!
micro_b022,micro_b024,keep_retirement_at_63,cap_rent_increases,different_topic,22.0,"No, the retirement age should be raised to 65 again.",A stop must be put to exorbitant rents by imposing a limit on rent increases when changing residences.
micro_b022,micro_b025,keep_retirement_at_63,health_insurance_cover_complementary_medicine,different_topic,20.0,"No, the retirement age should be raised to 65 again.",A reduction in the amount of chemically produced medication per person is most certainly desirable.
micro_b022,micro_b026,keep_retirement_at_63,health_insurance_cover_complementary_medicine,different_topic,27.0,"No, the retirement age should be raised to 65 again.",The statutory health insurance companies should also cover treatments with non-medical and alternative practitioners.
micro_b022,micro_b027,keep_retirement_at_63,introduce_capital_punishment,different_topic,10.0,"No, the retirement age should be raised to 65 again.",The death penalty should be abandoned everywhere.
micro_b022,micro_b028,keep_retirement_at_63,charge_tuition_fees,different_topic,22.0,"No, the retirement age should be raised to 65 again.",The universities in Germany should not under any circumstances charge tuition fees.
micro_b022,micro_b029,keep_retirement_at_63,public_broadcasting_fees_on_demand,different_topic,27.0,"No, the retirement age should be raised to 65 again.",The TV/radio licence fee can only be required of all citizens/households equally.
micro_b022,micro_b030,keep_retirement_at_63,school_uniforms,different_topic,13.0,"No, the retirement age should be raised to 65 again.",School uniforms should not be worn in our schools.
micro_b022,micro_b031,keep_retirement_at_63,introduce_capital_punishment,different_topic,18.0,"No, the retirement age should be raised to 65 again.","One should not re-introduce capital punishment in Germany,"
micro_b022,micro_b032,keep_retirement_at_63,higher_dog_poo_fines,different_topic,17.0,"No, the retirement age should be raised to 65 again.",There should be a higher fine for dog dirt on the pavement.
micro_b022,micro_b033,keep_retirement_at_63,partial_housing_development_at_Tempelhofer_Feld,different_topic,26.0,"No, the retirement age should be raised to 65 again.","I find the peripheral housing development at Tempelhofer Feld right for urban planning reasons,"
micro_b022,micro_b034,keep_retirement_at_63,charge_tuition_fees,different_topic,13.0,"No, the retirement age should be raised to 65 again.",Tuition fees should not generally be charged by universities.
micro_b022,micro_b035,keep_retirement_at_63,health_insurance_cover_complementary_medicine,different_topic,30.0,"No, the retirement age should be raised to 65 again.",The health insurance companies ought to be enabled to recognize a doctor's decision for natural treatment and also to cover it.
micro_b022,micro_b036,keep_retirement_at_63,make_video_games_olympic,different_topic,17.0,"No, the retirement age should be raised to 65 again.",Video games ought to be included in the ranks of Olympic events.
micro_b022,micro_b036,keep_retirement_at_63,make_video_games_olympic,different_topic,20.0,"No, the retirement age should be raised to 65 again.","including planning abilities, reaction time, and reasoning to name but a few."
micro_b022,micro_b037,keep_retirement_at_63,over_the_counter_morning_after_pill,different_topic,16.0,"No, the retirement age should be raised to 65 again.",The morning-after pill ought to be available over-the-counter in pharmacies.
micro_b022,micro_b038,keep_retirement_at_63,school_uniforms,different_topic,14.0,"No, the retirement age should be raised to 65 again.",School uniforms should be introduced in our schools again.
micro_b022,micro_b039,keep_retirement_at_63,EU_influence_on_political_events_in_Ukraine,different_topic,21.0,"No, the retirement age should be raised to 65 again.",The EU should exert influence on the political events in Ukraine.
micro_b022,micro_b040,keep_retirement_at_63,higher_dog_poo_fines,different_topic,21.0,"No, the retirement age should be raised to 65 again.",There should be much higher fines for dog dirt left on pavements.
micro_b022,micro_b041,keep_retirement_at_63,stricter_regulation_of_intelligence_services,different_topic,22.0,"No, the retirement age should be raised to 65 again.",Secret services must be more tightly regulated in order to prevent excessive surveillance.
micro_b022,micro_b042,keep_retirement_at_63,over_the_counter_morning_after_pill,different_topic,12.0,"No, the retirement age should be raised to 65 again.",dispensing it without medical advice would be inappropriate.
micro_b022,micro_b042,keep_retirement_at_63,over_the_counter_morning_after_pill,different_topic,33.0,"No, the retirement age should be raised to 65 again.",For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.
micro_b022,micro_b044,keep_retirement_at_63,TXL_airport_remain_operational_after_BER_opening,different_topic,30.0,"No, the retirement age should be raised to 65 again.",As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.
micro_b022,micro_b045,keep_retirement_at_63,buy_tax_evader_data_from_dubious_sources,different_topic,22.0,"No, the retirement age should be raised to 65 again.",Acquiring CDs with tax data of tax delinquents is therefore out of the question.
micro_b022,micro_b046,keep_retirement_at_63,stricter_regulation_of_intelligence_services,different_topic,20.0,"No, the retirement age should be raised to 65 again.",That's why intelligence services must be regulated in the framework of parliamentary oversight committees.
micro_b022,micro_b047,keep_retirement_at_63,over_the_counter_morning_after_pill,different_topic,25.0,"No, the retirement age should be raised to 65 again.",The morning-after pill should only be prescribed after counselling by a physician or pharmacist.
micro_b022,micro_b048,keep_retirement_at_63,charge_tuition_fees,different_topic,18.0,"No, the retirement age should be raised to 65 again.",Therefore universities should not charge tuition fees in Germany.
micro_b022,micro_b049,keep_retirement_at_63,increase_weight_of_BA_thesis_in_final_grade,different_topic,25.0,"No, the retirement age should be raised to 65 again.",Due to the many random factors the bachelor thesis should not play a bigger role.
micro_b022,micro_b050,keep_retirement_at_63,keep_retirement_at_63,same_topic,20.0,"No, the retirement age should be raised to 65 again.",Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
micro_b022,micro_b051,keep_retirement_at_63,allow_shops_to_open_on_holidays_and_sundays,different_topic,33.0,"No, the retirement age should be raised to 65 again.",For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
micro_b022,micro_b052,keep_retirement_at_63,keep_retirement_at_63,same_topic,20.0,"No, the retirement age should be raised to 65 again.",the statutory retirement age should in the future not remain at 63 years.
micro_b022,micro_b053,keep_retirement_at_63,health_insurance_cover_complementary_medicine,different_topic,24.0,"No, the retirement age should be raised to 65 again.",That's why the statutory health insurance companies should not cover such treatments.
micro_b022,micro_b054,keep_retirement_at_63,partial_housing_development_at_Tempelhofer_Feld,different_topic,33.0,"No, the retirement age should be raised to 65 again.","If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
micro_b022,micro_b055,keep_retirement_at_63,over_the_counter_morning_after_pill,different_topic,22.0,"No, the retirement age should be raised to 65 again.",I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
micro_b022,micro_b056,keep_retirement_at_63,EU_influence_on_political_events_in_Ukraine,different_topic,11.0,"No, the retirement age should be raised to 65 again.",the EU should intervene right away.
micro_b022,micro_b057,keep_retirement_at_63,keep_retirement_at_63,same_topic,31.0,"No, the retirement age should be raised to 65 again.","Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
micro_b022,micro_b058,keep_retirement_at_63,make_video_games_olympic,different_topic,13.0,"No, the retirement age should be raised to 65 again.",It would be fair to make them into an Olympic event.
micro_b022,micro_b059,keep_retirement_at_63,cap_rent_increases,different_topic,19.0,"No, the retirement age should be raised to 65 again.",A cap on rent increases upon tenant change is therefore not to be supported.
micro_b022,micro_b060,keep_retirement_at_63,allow_shops_to_open_on_holidays_and_sundays,different_topic,22.0,"No, the retirement age should be raised to 65 again.",Opening on Sundays and holidays would therefore help both customers and shops.
micro_b022,micro_b061,keep_retirement_at_63,higher_dog_poo_fines,different_topic,28.0,"No, the retirement age should be raised to 65 again.",Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
micro_b022,micro_b062,keep_retirement_at_63,keep_retirement_at_63,same_topic,18.0,"No, the retirement age should be raised to 65 again.",I am not of the opinion that the retirement age should be set at 63 years.
micro_b022,micro_b064,keep_retirement_at_63,TXL_airport_remain_operational_after_BER_opening,different_topic,23.0,"No, the retirement age should be raised to 65 again.","After the new BER Airport has been commissioned, Tegel should definitely be closed."
micro_b022,micro_k001,keep_retirement_at_63,public_broadcasting_fees_on_demand,different_topic,18.0,"No, the retirement age should be raised to 65 again.",Not everyone should be obliged to pay the TV & radio licence.
micro_b022,micro_k002,keep_retirement_at_63,charge_tuition_fees,different_topic,21.0,"No, the retirement age should be raised to 65 again.",Actually it would be justified if all German universities charged tuition fees.
micro_b022,micro_k003,keep_retirement_at_63,increase_weight_of_BA_thesis_in_final_grade,different_topic,16.0,"No, the retirement age should be raised to 65 again.",Current regulations for the calculation of the total grade should therefore be maintained.
micro_b022,micro_k004,keep_retirement_at_63,allow_shops_to_open_on_holidays_and_sundays,different_topic,26.0,"No, the retirement age should be raised to 65 again.",Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
micro_b022,micro_k004,keep_retirement_at_63,allow_shops_to_open_on_holidays_and_sundays,different_topic,47.0,"No, the retirement age should be raised to 65 again.","Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
micro_b022,micro_k006,keep_retirement_at_63,introduce_capital_punishment,different_topic,7.0,"No, the retirement age should be raised to 65 again.",We don't need it.
micro_b022,micro_k007,keep_retirement_at_63,allow_shops_to_open_on_holidays_and_sundays,different_topic,29.0,"No, the retirement age should be raised to 65 again.",Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
micro_b022,micro_k008,keep_retirement_at_63,higher_dog_poo_fines,different_topic,27.0,"No, the retirement age should be raised to 65 again.","If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
micro_b022,micro_k009,keep_retirement_at_63,introduce_capital_punishment,different_topic,15.0,"No, the retirement age should be raised to 65 again.",Germany should by no means introduce capital punishment.
micro_b022,micro_k010,keep_retirement_at_63,public_broadcasting_fees_on_demand,different_topic,31.0,"No, the retirement age should be raised to 65 again.","Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
micro_b022,micro_k011,keep_retirement_at_63,cap_rent_increases,different_topic,20.0,"No, the retirement age should be raised to 65 again.","If there must be rent increases, there should also be a cap to avoid nasty surprises."
micro_b022,micro_k012,keep_retirement_at_63,charge_tuition_fees,different_topic,18.0,"No, the retirement age should be raised to 65 again.",German universities should on no account charge tuition fees.
micro_b022,micro_k013,keep_retirement_at_63,allow_shops_to_open_on_holidays_and_sundays,different_topic,21.0,"No, the retirement age should be raised to 65 again.",Hence it is good when shops are not open on Sundays and public holidays.
micro_b022,micro_k014,keep_retirement_at_63,stricter_regulation_of_intelligence_services,different_topic,20.0,"No, the retirement age should be raised to 65 again.","Intelligence services should be more closely regulated by parliament,"
micro_b022,micro_k015,keep_retirement_at_63,TXL_airport_remain_operational_after_BER_opening,different_topic,13.0,"No, the retirement age should be raised to 65 again.","BER should be re-conceptualized from scratch,"
micro_b022,micro_k016,keep_retirement_at_63,EU_influence_on_political_events_in_Ukraine,different_topic,14.0,"No, the retirement age should be raised to 65 again.",the EU should not intervene in local politics.
micro_b022,micro_k017,keep_retirement_at_63,keep_retirement_at_63,same_topic,19.0,"No, the retirement age should be raised to 65 again.","The implementation of retirement at 63 is no longer socially sustainable,"
micro_b022,micro_k018,keep_retirement_at_63,allow_shops_to_open_on_holidays_and_sundays,different_topic,26.0,"No, the retirement age should be raised to 65 again.",That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
micro_b022,micro_k019,keep_retirement_at_63,public_broadcasting_fees_on_demand,different_topic,6.0,"No, the retirement age should be raised to 65 again.",everyone should chip in.
micro_b022,micro_k020,keep_retirement_at_63,introduce_capital_punishment,different_topic,15.0,"No, the retirement age should be raised to 65 again.",The state ought to prevent murder - not avenge it.
micro_b022,micro_k021,keep_retirement_at_63,cap_rent_increases,different_topic,22.0,"No, the retirement age should be raised to 65 again.",A constant increase in rent upon a change of tenants hence cannot be desired by society.
micro_b022,micro_k022,keep_retirement_at_63,allow_shops_to_open_on_holidays_and_sundays,different_topic,16.0,"No, the retirement age should be raised to 65 again.",It is quite clear that Sunday should remain a day of rest.
micro_b022,micro_k023,keep_retirement_at_63,increase_weight_of_BA_thesis_in_final_grade,different_topic,31.0,"No, the retirement age should be raised to 65 again.","The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
micro_b022,micro_k024,keep_retirement_at_63,higher_dog_poo_fines,different_topic,26.0,"No, the retirement age should be raised to 65 again.","Dog owners should pay higher fines for dog dirt left on pavements,"
micro_b022,micro_k025,keep_retirement_at_63,introduce_capital_punishment,different_topic,16.0,"No, the retirement age should be raised to 65 again.","Still, the state needs the death penalty as a deterrent to horrific crimes."
micro_b022,micro_k027,keep_retirement_at_63,public_broadcasting_fees_on_demand,different_topic,27.0,"No, the retirement age should be raised to 65 again.",The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
micro_b022,micro_k029,keep_retirement_at_63,over_the_counter_morning_after_pill,different_topic,22.0,"No, the retirement age should be raised to 65 again.",No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
micro_b022,micro_k031,keep_retirement_at_63,higher_dog_poo_fines,different_topic,10.0,"No, the retirement age should be raised to 65 again.",Increasing penalties is therefore the right way.
micro_b023,micro_b024,introduce_capital_punishment,cap_rent_increases,different_topic,22.0,That's why Germany should not introduce capital punishment!,A stop must be put to exorbitant rents by imposing a limit on rent increases when changing residences.
micro_b023,micro_b025,introduce_capital_punishment,health_insurance_cover_complementary_medicine,different_topic,20.0,That's why Germany should not introduce capital punishment!,A reduction in the amount of chemically produced medication per person is most certainly desirable.
micro_b023,micro_b026,introduce_capital_punishment,health_insurance_cover_complementary_medicine,different_topic,27.0,That's why Germany should not introduce capital punishment!,The statutory health insurance companies should also cover treatments with non-medical and alternative practitioners.
micro_b023,micro_b027,introduce_capital_punishment,introduce_capital_punishment,same_topic,10.0,That's why Germany should not introduce capital punishment!,The death penalty should be abandoned everywhere.
micro_b023,micro_b028,introduce_capital_punishment,charge_tuition_fees,different_topic,22.0,That's why Germany should not introduce capital punishment!,The universities in Germany should not under any circumstances charge tuition fees.
micro_b023,micro_b029,introduce_capital_punishment,public_broadcasting_fees_on_demand,different_topic,27.0,That's why Germany should not introduce capital punishment!,The TV/radio licence fee can only be required of all citizens/households equally.
micro_b023,micro_b030,introduce_capital_punishment,school_uniforms,different_topic,13.0,That's why Germany should not introduce capital punishment!,School uniforms should not be worn in our schools.
micro_b023,micro_b031,introduce_capital_punishment,introduce_capital_punishment,same_topic,18.0,That's why Germany should not introduce capital punishment!,"One should not re-introduce capital punishment in Germany,"
micro_b023,micro_b032,introduce_capital_punishment,higher_dog_poo_fines,different_topic,17.0,That's why Germany should not introduce capital punishment!,There should be a higher fine for dog dirt on the pavement.
micro_b023,micro_b033,introduce_capital_punishment,partial_housing_development_at_Tempelhofer_Feld,different_topic,26.0,That's why Germany should not introduce capital punishment!,"I find the peripheral housing development at Tempelhofer Feld right for urban planning reasons,"
micro_b023,micro_b034,introduce_capital_punishment,charge_tuition_fees,different_topic,13.0,That's why Germany should not introduce capital punishment!,Tuition fees should not generally be charged by universities.
micro_b023,micro_b035,introduce_capital_punishment,health_insurance_cover_complementary_medicine,different_topic,30.0,That's why Germany should not introduce capital punishment!,The health insurance companies ought to be enabled to recognize a doctor's decision for natural treatment and also to cover it.
micro_b023,micro_b036,introduce_capital_punishment,make_video_games_olympic,different_topic,17.0,That's why Germany should not introduce capital punishment!,Video games ought to be included in the ranks of Olympic events.
micro_b023,micro_b036,introduce_capital_punishment,make_video_games_olympic,different_topic,20.0,That's why Germany should not introduce capital punishment!,"including planning abilities, reaction time, and reasoning to name but a few."
micro_b023,micro_b037,introduce_capital_punishment,over_the_counter_morning_after_pill,different_topic,16.0,That's why Germany should not introduce capital punishment!,The morning-after pill ought to be available over-the-counter in pharmacies.
micro_b023,micro_b038,introduce_capital_punishment,school_uniforms,different_topic,14.0,That's why Germany should not introduce capital punishment!,School uniforms should be introduced in our schools again.
micro_b023,micro_b039,introduce_capital_punishment,EU_influence_on_political_events_in_Ukraine,different_topic,21.0,That's why Germany should not introduce capital punishment!,The EU should exert influence on the political events in Ukraine.
micro_b023,micro_b040,introduce_capital_punishment,higher_dog_poo_fines,different_topic,21.0,That's why Germany should not introduce capital punishment!,There should be much higher fines for dog dirt left on pavements.
micro_b023,micro_b041,introduce_capital_punishment,stricter_regulation_of_intelligence_services,different_topic,22.0,That's why Germany should not introduce capital punishment!,Secret services must be more tightly regulated in order to prevent excessive surveillance.
micro_b023,micro_b042,introduce_capital_punishment,over_the_counter_morning_after_pill,different_topic,12.0,That's why Germany should not introduce capital punishment!,dispensing it without medical advice would be inappropriate.
micro_b023,micro_b042,introduce_capital_punishment,over_the_counter_morning_after_pill,different_topic,33.0,That's why Germany should not introduce capital punishment!,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.
micro_b023,micro_b044,introduce_capital_punishment,TXL_airport_remain_operational_after_BER_opening,different_topic,30.0,That's why Germany should not introduce capital punishment!,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.
micro_b023,micro_b045,introduce_capital_punishment,buy_tax_evader_data_from_dubious_sources,different_topic,22.0,That's why Germany should not introduce capital punishment!,Acquiring CDs with tax data of tax delinquents is therefore out of the question.
micro_b023,micro_b046,introduce_capital_punishment,stricter_regulation_of_intelligence_services,different_topic,20.0,That's why Germany should not introduce capital punishment!,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.
micro_b023,micro_b047,introduce_capital_punishment,over_the_counter_morning_after_pill,different_topic,25.0,That's why Germany should not introduce capital punishment!,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.
micro_b023,micro_b048,introduce_capital_punishment,charge_tuition_fees,different_topic,18.0,That's why Germany should not introduce capital punishment!,Therefore universities should not charge tuition fees in Germany.
micro_b023,micro_b049,introduce_capital_punishment,increase_weight_of_BA_thesis_in_final_grade,different_topic,25.0,That's why Germany should not introduce capital punishment!,Due to the many random factors the bachelor thesis should not play a bigger role.
micro_b023,micro_b050,introduce_capital_punishment,keep_retirement_at_63,different_topic,20.0,That's why Germany should not introduce capital punishment!,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
micro_b023,micro_b051,introduce_capital_punishment,allow_shops_to_open_on_holidays_and_sundays,different_topic,33.0,That's why Germany should not introduce capital punishment!,For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
micro_b023,micro_b052,introduce_capital_punishment,keep_retirement_at_63,different_topic,20.0,That's why Germany should not introduce capital punishment!,the statutory retirement age should in the future not remain at 63 years.
micro_b023,micro_b053,introduce_capital_punishment,health_insurance_cover_complementary_medicine,different_topic,24.0,That's why Germany should not introduce capital punishment!,That's why the statutory health insurance companies should not cover such treatments.
micro_b023,micro_b054,introduce_capital_punishment,partial_housing_development_at_Tempelhofer_Feld,different_topic,33.0,That's why Germany should not introduce capital punishment!,"If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
micro_b023,micro_b055,introduce_capital_punishment,over_the_counter_morning_after_pill,different_topic,22.0,That's why Germany should not introduce capital punishment!,I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
micro_b023,micro_b056,introduce_capital_punishment,EU_influence_on_political_events_in_Ukraine,different_topic,11.0,That's why Germany should not introduce capital punishment!,the EU should intervene right away.
micro_b023,micro_b057,introduce_capital_punishment,keep_retirement_at_63,different_topic,31.0,That's why Germany should not introduce capital punishment!,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
micro_b023,micro_b058,introduce_capital_punishment,make_video_games_olympic,different_topic,13.0,That's why Germany should not introduce capital punishment!,It would be fair to make them into an Olympic event.
micro_b023,micro_b059,introduce_capital_punishment,cap_rent_increases,different_topic,19.0,That's why Germany should not introduce capital punishment!,A cap on rent increases upon tenant change is therefore not to be supported.
micro_b023,micro_b060,introduce_capital_punishment,allow_shops_to_open_on_holidays_and_sundays,different_topic,22.0,That's why Germany should not introduce capital punishment!,Opening on Sundays and holidays would therefore help both customers and shops.
micro_b023,micro_b061,introduce_capital_punishment,higher_dog_poo_fines,different_topic,28.0,That's why Germany should not introduce capital punishment!,Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
micro_b023,micro_b062,introduce_capital_punishment,keep_retirement_at_63,different_topic,18.0,That's why Germany should not introduce capital punishment!,I am not of the opinion that the retirement age should be set at 63 years.
micro_b023,micro_b064,introduce_capital_punishment,TXL_airport_remain_operational_after_BER_opening,different_topic,23.0,That's why Germany should not introduce capital punishment!,"After the new BER Airport has been commissioned, Tegel should definitely be closed."
micro_b023,micro_k001,introduce_capital_punishment,public_broadcasting_fees_on_demand,different_topic,18.0,That's why Germany should not introduce capital punishment!,Not everyone should be obliged to pay the TV & radio licence.
micro_b023,micro_k002,introduce_capital_punishment,charge_tuition_fees,different_topic,21.0,That's why Germany should not introduce capital punishment!,Actually it would be justified if all German universities charged tuition fees.
micro_b023,micro_k003,introduce_capital_punishment,increase_weight_of_BA_thesis_in_final_grade,different_topic,16.0,That's why Germany should not introduce capital punishment!,Current regulations for the calculation of the total grade should therefore be maintained.
micro_b023,micro_k004,introduce_capital_punishment,allow_shops_to_open_on_holidays_and_sundays,different_topic,26.0,That's why Germany should not introduce capital punishment!,Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
micro_b023,micro_k004,introduce_capital_punishment,allow_shops_to_open_on_holidays_and_sundays,different_topic,47.0,That's why Germany should not introduce capital punishment!,"Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
micro_b023,micro_k006,introduce_capital_punishment,introduce_capital_punishment,same_topic,7.0,That's why Germany should not introduce capital punishment!,We don't need it.
micro_b023,micro_k007,introduce_capital_punishment,allow_shops_to_open_on_holidays_and_sundays,different_topic,29.0,That's why Germany should not introduce capital punishment!,Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
micro_b023,micro_k008,introduce_capital_punishment,higher_dog_poo_fines,different_topic,27.0,That's why Germany should not introduce capital punishment!,"If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
micro_b023,micro_k009,introduce_capital_punishment,introduce_capital_punishment,same_topic,15.0,That's why Germany should not introduce capital punishment!,Germany should by no means introduce capital punishment.
micro_b023,micro_k010,introduce_capital_punishment,public_broadcasting_fees_on_demand,different_topic,31.0,That's why Germany should not introduce capital punishment!,"Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
micro_b023,micro_k011,introduce_capital_punishment,cap_rent_increases,different_topic,20.0,That's why Germany should not introduce capital punishment!,"If there must be rent increases, there should also be a cap to avoid nasty surprises."
micro_b023,micro_k012,introduce_capital_punishment,charge_tuition_fees,different_topic,18.0,That's why Germany should not introduce capital punishment!,German universities should on no account charge tuition fees.
micro_b023,micro_k013,introduce_capital_punishment,allow_shops_to_open_on_holidays_and_sundays,different_topic,21.0,That's why Germany should not introduce capital punishment!,Hence it is good when shops are not open on Sundays and public holidays.
micro_b023,micro_k014,introduce_capital_punishment,stricter_regulation_of_intelligence_services,different_topic,20.0,That's why Germany should not introduce capital punishment!,"Intelligence services should be more closely regulated by parliament,"
micro_b023,micro_k015,introduce_capital_punishment,TXL_airport_remain_operational_after_BER_opening,different_topic,13.0,That's why Germany should not introduce capital punishment!,"BER should be re-conceptualized from scratch,"
micro_b023,micro_k016,introduce_capital_punishment,EU_influence_on_political_events_in_Ukraine,different_topic,14.0,That's why Germany should not introduce capital punishment!,the EU should not intervene in local politics.
micro_b023,micro_k017,introduce_capital_punishment,keep_retirement_at_63,different_topic,19.0,That's why Germany should not introduce capital punishment!,"The implementation of retirement at 63 is no longer socially sustainable,"
micro_b023,micro_k018,introduce_capital_punishment,allow_shops_to_open_on_holidays_and_sundays,different_topic,26.0,That's why Germany should not introduce capital punishment!,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
micro_b023,micro_k019,introduce_capital_punishment,public_broadcasting_fees_on_demand,different_topic,6.0,That's why Germany should not introduce capital punishment!,everyone should chip in.
micro_b023,micro_k020,introduce_capital_punishment,introduce_capital_punishment,same_topic,15.0,That's why Germany should not introduce capital punishment!,The state ought to prevent murder - not avenge it.
micro_b023,micro_k021,introduce_capital_punishment,cap_rent_increases,different_topic,22.0,That's why Germany should not introduce capital punishment!,A constant increase in rent upon a change of tenants hence cannot be desired by society.
micro_b023,micro_k022,introduce_capital_punishment,allow_shops_to_open_on_holidays_and_sundays,different_topic,16.0,That's why Germany should not introduce capital punishment!,It is quite clear that Sunday should remain a day of rest.
