pair_type,soft_score,topic_1,text_1,text_2
different_topic,0.4421177093059786,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
different_topic,0.5211245262852082,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,the statutory retirement age should in the future not remain at 63 years.
different_topic,0.4394759411613147,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,That's why the statutory health insurance companies should not cover such treatments.
different_topic,0.4317546059687932,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
different_topic,0.408921472231547,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
different_topic,0.3285597965121269,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,the EU should intervene right away.
different_topic,0.49405039204605694,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
different_topic,0.33133960083911296,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,It would be fair to make them into an Olympic event.
different_topic,0.41992578025047594,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,A cap on rent increases upon tenant change is therefore not to be supported.
different_topic,0.4783343833226424,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,Opening on Sundays and holidays would therefore help both customers and shops.
different_topic,0.33851047402078455,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
different_topic,0.46692939297012664,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,I am not of the opinion that the retirement age should be set at 63 years.
different_topic,0.3755835476128951,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"After the new BER Airport has been commissioned, Tegel should definitely be closed."
same_topic,0.6474165320396424,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,Not everyone should be obliged to pay the TV & radio licence.
different_topic,0.537013828754425,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,Actually it would be justified if all German universities charged tuition fees.
different_topic,0.38172899825232365,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,Current regulations for the calculation of the total grade should therefore be maintained.
different_topic,0.4975508164082254,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
different_topic,0.3606545356186953,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
different_topic,0.19717765226960182,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,We don't need it.
different_topic,0.537501335144043,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
different_topic,0.350465913116932,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
different_topic,0.41235099794964,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,Germany should by no means introduce capital punishment.
same_topic,0.6184663666146142,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
different_topic,0.4013318693637848,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"If there must be rent increases, there should also be a cap to avoid nasty surprises."
different_topic,0.41037311582338243,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,German universities should on no account charge tuition fees.
different_topic,0.4655111372470856,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,Hence it is good when shops are not open on Sundays and public holidays.
different_topic,0.4160389069181222,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"Intelligence services should be more closely regulated by parliament,"
different_topic,0.2836393337500723,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"BER should be re-conceptualized from scratch,"
different_topic,0.30052825024253443,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,the EU should not intervene in local politics.
different_topic,0.5323804897757677,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"The implementation of retirement at 63 is no longer socially sustainable,"
different_topic,0.4753386902398077,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
same_topic,0.2742942124605179,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,everyone should chip in.
different_topic,0.3116969340725949,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,The state ought to prevent murder - not avenge it.
different_topic,0.4491909573907438,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
different_topic,0.4403298600860264,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,It is quite clear that Sunday should remain a day of rest.
different_topic,0.3924252725008762,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
different_topic,0.46020013811411686,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"Dog owners should pay higher fines for dog dirt left on pavements,"
different_topic,0.36214970123200185,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,"Still, the state needs the death penalty as a deterrent to horrific crimes."
same_topic,0.6744082421064377,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
different_topic,0.43182455499966943,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
different_topic,0.31738232241736514,public_broadcasting_fees_on_demand,The TV/radio licence fee can only be required of all citizens/households equally.,Increasing penalties is therefore the right way.
different_topic,0.3534839642899377,school_uniforms,School uniforms should not be worn in our schools.,"One should not re-introduce capital punishment in Germany,"
different_topic,0.3716191127896309,school_uniforms,School uniforms should not be worn in our schools.,There should be a higher fine for dog dirt on the pavement.
different_topic,0.2384574678209093,school_uniforms,School uniforms should not be worn in our schools.,"I find the peripheral housing development at Tempelhofer Feld right for urban planning reasons,"
different_topic,0.3691085229317347,school_uniforms,School uniforms should not be worn in our schools.,Tuition fees should not generally be charged by universities.
different_topic,0.3001087621638649,school_uniforms,School uniforms should not be worn in our schools.,The health insurance companies ought to be enabled to recognize a doctor's decision for natural treatment and also to cover it.
different_topic,0.42653937981678886,school_uniforms,School uniforms should not be worn in our schools.,Video games ought to be included in the ranks of Olympic events.
different_topic,0.28153643384575844,school_uniforms,School uniforms should not be worn in our schools.,"including planning abilities, reaction time, and reasoning to name but a few."
different_topic,0.26499284356832503,school_uniforms,School uniforms should not be worn in our schools.,The morning-after pill ought to be available over-the-counter in pharmacies.
same_topic,0.8173968425163856,school_uniforms,School uniforms should not be worn in our schools.,School uniforms should be introduced in our schools again.
different_topic,0.3222842375437418,school_uniforms,School uniforms should not be worn in our schools.,The EU should exert influence on the political events in Ukraine.
different_topic,0.33605620927280844,school_uniforms,School uniforms should not be worn in our schools.,There should be much higher fines for dog dirt left on pavements.
different_topic,0.25027573108673096,school_uniforms,School uniforms should not be worn in our schools.,Secret services must be more tightly regulated in order to prevent excessive surveillance.
different_topic,0.387670827860182,school_uniforms,School uniforms should not be worn in our schools.,dispensing it without medical advice would be inappropriate.
different_topic,0.2211783565580845,school_uniforms,School uniforms should not be worn in our schools.,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.
different_topic,0.28749131638070813,school_uniforms,School uniforms should not be worn in our schools.,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.
different_topic,0.26936328235794516,school_uniforms,School uniforms should not be worn in our schools.,Acquiring CDs with tax data of tax delinquents is therefore out of the question.
different_topic,0.233900373801589,school_uniforms,School uniforms should not be worn in our schools.,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.
different_topic,0.3152509018778801,school_uniforms,School uniforms should not be worn in our schools.,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.
different_topic,0.3477275861161096,school_uniforms,School uniforms should not be worn in our schools.,Therefore universities should not charge tuition fees in Germany.
different_topic,0.2823482617735863,school_uniforms,School uniforms should not be worn in our schools.,Due to the many random factors the bachelor thesis should not play a bigger role.
different_topic,0.29612392373383045,school_uniforms,School uniforms should not be worn in our schools.,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
different_topic,0.2342854229112466,school_uniforms,School uniforms should not be worn in our schools.,For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
different_topic,0.29982010314339086,school_uniforms,School uniforms should not be worn in our schools.,the statutory retirement age should in the future not remain at 63 years.
different_topic,0.3342464215615216,school_uniforms,School uniforms should not be worn in our schools.,That's why the statutory health insurance companies should not cover such treatments.
different_topic,0.2456005474795466,school_uniforms,School uniforms should not be worn in our schools.,"If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
different_topic,0.24742353351219837,school_uniforms,School uniforms should not be worn in our schools.,I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
different_topic,0.37579875840590554,school_uniforms,School uniforms should not be worn in our schools.,the EU should intervene right away.
different_topic,0.21682046082886786,school_uniforms,School uniforms should not be worn in our schools.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
different_topic,0.36913993457953137,school_uniforms,School uniforms should not be worn in our schools.,It would be fair to make them into an Olympic event.
different_topic,0.24329558171724017,school_uniforms,School uniforms should not be worn in our schools.,A cap on rent increases upon tenant change is therefore not to be supported.
different_topic,0.22016616087210802,school_uniforms,School uniforms should not be worn in our schools.,Opening on Sundays and holidays would therefore help both customers and shops.
different_topic,0.18886645252888018,school_uniforms,School uniforms should not be worn in our schools.,Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
different_topic,0.33698673546314245,school_uniforms,School uniforms should not be worn in our schools.,I am not of the opinion that the retirement age should be set at 63 years.
different_topic,0.31638113409280777,school_uniforms,School uniforms should not be worn in our schools.,"After the new BER Airport has been commissioned, Tegel should definitely be closed."
different_topic,0.36100900598934715,school_uniforms,School uniforms should not be worn in our schools.,Not everyone should be obliged to pay the TV & radio licence.
different_topic,0.2869974058121443,school_uniforms,School uniforms should not be worn in our schools.,Actually it would be justified if all German universities charged tuition fees.
different_topic,0.4871668538876942,school_uniforms,School uniforms should not be worn in our schools.,Current regulations for the calculation of the total grade should therefore be maintained.
different_topic,0.2745755768957592,school_uniforms,School uniforms should not be worn in our schools.,Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
different_topic,0.21119142610293168,school_uniforms,School uniforms should not be worn in our schools.,"Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
different_topic,0.43099398083157003,school_uniforms,School uniforms should not be worn in our schools.,We don't need it.
different_topic,0.2620948688550429,school_uniforms,School uniforms should not be worn in our schools.,Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
different_topic,0.26300052197083185,school_uniforms,School uniforms should not be worn in our schools.,"If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
different_topic,0.3765011079171125,school_uniforms,School uniforms should not be worn in our schools.,Germany should by no means introduce capital punishment.
different_topic,0.29206698281424387,school_uniforms,School uniforms should not be worn in our schools.,"Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
different_topic,0.30711618728107876,school_uniforms,School uniforms should not be worn in our schools.,"If there must be rent increases, there should also be a cap to avoid nasty surprises."
different_topic,0.33650726079940796,school_uniforms,School uniforms should not be worn in our schools.,German universities should on no account charge tuition fees.
different_topic,0.23180850181314677,school_uniforms,School uniforms should not be worn in our schools.,Hence it is good when shops are not open on Sundays and public holidays.
different_topic,0.2948120001115297,school_uniforms,School uniforms should not be worn in our schools.,"Intelligence services should be more closely regulated by parliament,"
different_topic,0.4644141246875127,school_uniforms,School uniforms should not be worn in our schools.,"BER should be re-conceptualized from scratch,"
different_topic,0.36650270223617554,school_uniforms,School uniforms should not be worn in our schools.,the EU should not intervene in local politics.
different_topic,0.293091523019891,school_uniforms,School uniforms should not be worn in our schools.,"The implementation of retirement at 63 is no longer socially sustainable,"
different_topic,0.2606214935129339,school_uniforms,School uniforms should not be worn in our schools.,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
different_topic,0.3812825618819757,school_uniforms,School uniforms should not be worn in our schools.,everyone should chip in.
different_topic,0.38548735405008,school_uniforms,School uniforms should not be worn in our schools.,The state ought to prevent murder - not avenge it.
different_topic,0.3485474921762943,school_uniforms,School uniforms should not be worn in our schools.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
different_topic,0.33805312402546406,school_uniforms,School uniforms should not be worn in our schools.,It is quite clear that Sunday should remain a day of rest.
different_topic,0.28821302835757917,school_uniforms,School uniforms should not be worn in our schools.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
different_topic,0.30532279908657073,school_uniforms,School uniforms should not be worn in our schools.,"Dog owners should pay higher fines for dog dirt left on pavements,"
different_topic,0.2594539842435292,school_uniforms,School uniforms should not be worn in our schools.,"Still, the state needs the death penalty as a deterrent to horrific crimes."
different_topic,0.30633178510163955,school_uniforms,School uniforms should not be worn in our schools.,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
different_topic,0.28296109774838324,school_uniforms,School uniforms should not be worn in our schools.,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
different_topic,0.3510264483365146,school_uniforms,School uniforms should not be worn in our schools.,Increasing penalties is therefore the right way.
different_topic,0.4603155338101917,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",There should be a higher fine for dog dirt on the pavement.
different_topic,0.5499719172716141,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","I find the peripheral housing development at Tempelhofer Feld right for urban planning reasons,"
different_topic,0.3828123637608119,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Tuition fees should not generally be charged by universities.
different_topic,0.3871880031767346,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",The health insurance companies ought to be enabled to recognize a doctor's decision for natural treatment and also to cover it.
different_topic,0.556699542204539,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Video games ought to be included in the ranks of Olympic events.
different_topic,0.5511483152707418,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","including planning abilities, reaction time, and reasoning to name but a few."
different_topic,0.3920130296186967,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",The morning-after pill ought to be available over-the-counter in pharmacies.
different_topic,0.4624828159809113,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",School uniforms should be introduced in our schools again.
different_topic,0.6808672757709728,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",The EU should exert influence on the political events in Ukraine.
different_topic,0.4625796377658844,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",There should be much higher fines for dog dirt left on pavements.
different_topic,0.38994167745113373,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Secret services must be more tightly regulated in order to prevent excessive surveillance.
different_topic,0.3525717361615255,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",dispensing it without medical advice would be inappropriate.
different_topic,0.34703287482261663,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.
different_topic,0.42643742322921757,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.
different_topic,0.4061067998409271,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Acquiring CDs with tax data of tax delinquents is therefore out of the question.
different_topic,0.42004296349154574,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",That's why intelligence services must be regulated in the framework of parliamentary oversight committees.
different_topic,0.388418127189983,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",The morning-after pill should only be prescribed after counselling by a physician or pharmacist.
different_topic,0.6267974935472012,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Therefore universities should not charge tuition fees in Germany.
different_topic,0.4715105484832417,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Due to the many random factors the bachelor thesis should not play a bigger role.
different_topic,0.35243895981046885,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
different_topic,0.4463343574450567,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
different_topic,0.4163487922577631,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",the statutory retirement age should in the future not remain at 63 years.
different_topic,0.5476474761962891,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",That's why the statutory health insurance companies should not cover such treatments.
different_topic,0.47624562501907347,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
different_topic,0.3865207672119141,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
different_topic,0.6659855244060358,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",the EU should intervene right away.
different_topic,0.38624582439661026,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
different_topic,0.5521693250962666,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",It would be fair to make them into an Olympic event.
different_topic,0.40127724409103394,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",A cap on rent increases upon tenant change is therefore not to be supported.
different_topic,0.4230493037473587,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Opening on Sundays and holidays would therefore help both customers and shops.
different_topic,0.32663513081414364,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
different_topic,0.4500963820351494,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",I am not of the opinion that the retirement age should be set at 63 years.
different_topic,0.4685761597421434,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","After the new BER Airport has been commissioned, Tegel should definitely be closed."
different_topic,0.5701056011021137,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Not everyone should be obliged to pay the TV & radio licence.
different_topic,0.5779785248968337,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Actually it would be justified if all German universities charged tuition fees.
different_topic,0.5611738506704569,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Current regulations for the calculation of the total grade should therefore be maintained.
different_topic,0.41240527318871545,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Supermarkets and shopping centres should be allowed to open on any Sundays and holidays.
different_topic,0.4513745222772871,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","Many European countries, for instance the Netherlands, Sweden and Great Britain, have already understood this and successfully adjusted the opening hours for retailers."
same_topic,0.3647909272800792,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",We don't need it.
different_topic,0.3952217201391856,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Supermarkets and shopping centres should be allowed to open any Sundays and holidays at their discretion.
different_topic,0.381394145488739,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","If there were higher fines for leaving dog dirt on pavements, there would presumably be less dog dirt,"
same_topic,0.7130131784238314,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Germany should by no means introduce capital punishment.
different_topic,0.4099442207294962,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","Considering what's on television these days, it would be appropriate to only have those people pay who actually (want to) follow the programming."
different_topic,0.444875767827034,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","If there must be rent increases, there should also be a cap to avoid nasty surprises."
different_topic,0.5388098787516356,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",German universities should on no account charge tuition fees.
different_topic,0.47033515423536304,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Hence it is good when shops are not open on Sundays and public holidays.
different_topic,0.5218139773323421,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","Intelligence services should be more closely regulated by parliament,"
different_topic,0.5660859303815025,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","BER should be re-conceptualized from scratch,"
different_topic,0.6000919852937971,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",the EU should not intervene in local politics.
different_topic,0.426811607111068,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","The implementation of retirement at 63 is no longer socially sustainable,"
different_topic,0.47246625274419785,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
different_topic,0.36075873214464926,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",everyone should chip in.
same_topic,0.4429979899099895,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",The state ought to prevent murder - not avenge it.
different_topic,0.4414222240447998,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",A constant increase in rent upon a change of tenants hence cannot be desired by society.
different_topic,0.5351655648814307,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",It is quite clear that Sunday should remain a day of rest.
different_topic,0.3920823484659195,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
different_topic,0.42772329666397785,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","Dog owners should pay higher fines for dog dirt left on pavements,"
same_topic,0.5950262807309628,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,","Still, the state needs the death penalty as a deterrent to horrific crimes."
different_topic,0.46190438384101506,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
different_topic,0.4327411603927612,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
different_topic,0.5412726952479435,introduce_capital_punishment,"One should not re-introduce capital punishment in Germany,",Increasing penalties is therefore the right way.
different_topic,0.4104685200886292,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"I find the peripheral housing development at Tempelhofer Feld right for urban planning reasons,"
different_topic,0.3350500948727131,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Tuition fees should not generally be charged by universities.
different_topic,0.43432167690733203,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,The health insurance companies ought to be enabled to recognize a doctor's decision for natural treatment and also to cover it.
different_topic,0.5269022303469041,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Video games ought to be included in the ranks of Olympic events.
different_topic,0.46468479856848716,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"including planning abilities, reaction time, and reasoning to name but a few."
different_topic,0.44745352243383724,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,The morning-after pill ought to be available over-the-counter in pharmacies.
different_topic,0.4623576122171738,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,School uniforms should be introduced in our schools again.
different_topic,0.4550516275983108,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,The EU should exert influence on the political events in Ukraine.
same_topic,0.8717124245383523,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,There should be much higher fines for dog dirt left on pavements.
different_topic,0.5570807971737602,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Secret services must be more tightly regulated in order to prevent excessive surveillance.
different_topic,0.3191048343976339,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,dispensing it without medical advice would be inappropriate.
different_topic,0.36993719850267687,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,For instance the morning-after pill could result in a decrease in the use of condoms and thus lead to an increase in new infections with Aids.
different_topic,0.44908801162684403,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,As a central airport Berlin Tegel is particularly attractive for business travellers and should by all means remain operational.
different_topic,0.4279841039152372,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Acquiring CDs with tax data of tax delinquents is therefore out of the question.
different_topic,0.3519713953137398,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,That's why intelligence services must be regulated in the framework of parliamentary oversight committees.
different_topic,0.4150203925867875,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,The morning-after pill should only be prescribed after counselling by a physician or pharmacist.
different_topic,0.43367150425910955,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Therefore universities should not charge tuition fees in Germany.
different_topic,0.5826093169550101,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Due to the many random factors the bachelor thesis should not play a bigger role.
different_topic,0.4382253844290972,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Raising the relative retirement age on the basis of the physical fitness of the average citizen is fair.
different_topic,0.46437955328396385,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,For these reasons supermarkets and shopping centres should not be allowed to be open for business on arbitrary Sundays and holidays.
different_topic,0.5030230257822119,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,the statutory retirement age should in the future not remain at 63 years.
different_topic,0.5039534767468771,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,That's why the statutory health insurance companies should not cover such treatments.
different_topic,0.4489743356351499,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"If however one could find a compromise between green space and housing, then Tempelhofer Feld should definitely be made available for residential construction."
different_topic,0.42593591080771553,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,I argue categorically in favour of over-the-counter availability of the morning-after pill in pharmacies.
different_topic,0.5580776298747343,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,the EU should intervene right away.
different_topic,0.4617798523260997,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,"Especially now, as there is a lack of skilled labour, it's irresponsible for the economy and prosperity to retire at 63."
different_topic,0.47841266915202146,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,It would be fair to make them into an Olympic event.
different_topic,0.4998443010060683,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,A cap on rent increases upon tenant change is therefore not to be supported.
different_topic,0.49071570064710535,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Opening on Sundays and holidays would therefore help both customers and shops.
same_topic,0.6005006233851115,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,Higher penalties for dog dirt are pointless as long as there is not enough personnel to enforce them.
different_topic,0.5131560444831849,higher_dog_poo_fines,There should be a higher fine for dog dirt on the pavement.,I am not of the opinion that the retirement age should be set at 63 years.
