file_id,topic_id,adu_id,is_major_claim,stance,text,amr_penman
micro_b053,health_insurance_cover_complementary_medicine,a3,False,con,"Besides many practices in this field are not regulated professions,","# ::snt Besides many practices in this field are not regulated professions,
(p / profession
      :ARG1-of (r / regulate-01
            :polarity -)
      :domain (p2 / practice-01
            :quant (m / many)
            :location (f / field
                  :mod (t / this)))
      :mod (b / besides))"
micro_b053,health_insurance_cover_complementary_medicine,a4,False,con,which means that quacks and phonies can practice these occupations unknown to the patients.,"# ::snt which means that quacks and phonies can practice these occupations unknown to the patients.
(m / mean-01
      :ARG2 (p / possible-01
            :ARG1 (p2 / practice-01
                  :ARG0 (a / and
                        :op1 (q / quack)
                        :op2 (p3 / phony))
                  :ARG1 (o / occupation
                        :mod (t / this)
                        :ARG1-of (k / know-02
                              :polarity -
                              :ARG0 (p4 / person
                                    :ARG0-of (h / have-rel-role-91
                                          :ARG2 (p5 / patient))))))))"
micro_b053,health_insurance_cover_complementary_medicine,a6,False,con,It would be conceivable to invest more into the training and control of this occupation sector on the part of the state.,"# ::snt It would be conceivable to invest more into the training and control of this occupation sector on the part of the state.
(p / possible-01
      :ARG1 (c / conceive-01
            :ARG1 (ii / invest-01
                  :ARG1 (m / more)
                  :ARG2 (a / and
                        :op1 (t / train-01
                              :ARG0 (s / sector
                                    :ARG0-of (o / occupy-01)
                                    :mod (t2 / this)
                                    :ARG2-of t))
                        :op2 (c2 / control-01
                              :ARG0 s
                              :ARG1 s)))))"
micro_b054,partial_housing_development_at_Tempelhofer_Feld,a1,False,pro,"For years there has been a housing shortage in Berlin,","# ::snt For years there has been a housing shortage in Berlin,
(s / short-06
      :ARG2 (h / house-01)
      :location (c / city
            :name (n / name
                  :op1 ""Berlin""))
      :duration (m / multiple
            :op1 (t / temporal-quantity
                  :quant 1
                  :unit (y / year))))"
micro_b054,partial_housing_development_at_Tempelhofer_Feld,a2,False,pro,"so that using Tempelhofer Feld, which offers a lot of open space and is currently hardly developed, as living space is a sensible idea.","# ::snt so that using Tempelhofer Feld, which offers a lot of open space and is currently hardly developed, as living space is a sensible idea.
(ii / infer-01
      :ARG1 (u / use-01
            :ARG1 (f / facility
                  :name (n / name
                        :op1 ""Telhofer""
                        :op2 ""Feld"")
                  :ARG0-of (o / offer-01
                        :ARG1 (s / space
                              :ARG1-of (o2 / open-04)
                              :quant (l / lot)))
                  :ARG1-of (d / develop-02
                        :degree (h / hardly)
                        :time (c / current)))
            :ARG1-of (c2 / cause-01
                  :ARG0 (ii2 / idea
                        :ARG1-of (s2 / sense-02)
                        :domain (s3 / space
                              :mod (l2 / live-01))))))"
micro_b054,partial_housing_development_at_Tempelhofer_Feld,a3,False,pro,"Since the area belongs to the federal state, or the federation,","# ::snt Since the area belongs to the federal state, or the federation,
(c / cause-01
      :ARG0 (b / belong-01
            :ARG0 (a / area)
            :ARG1 (o / or
                  :op1 (s / state
                        :mod (f / federal))
                  :op2 (f2 / federation))))"
micro_b054,partial_housing_development_at_Tempelhofer_Feld,a4,False,pro,it could even be used for social housing with affordable rents.,"# ::snt it could even be used for social housing with affordable rents.
(p / possible-01
      :ARG1 (u / use-01
            :ARG1 (ii / it)
            :ARG2 (h / house-01
                  :mod (s / society)
                  :prep-with (r / rent
                        :ARG1-of (a / afford-01
                              :ARG1-of p))))
      :mod (e / even))"
micro_b054,partial_housing_development_at_Tempelhofer_Feld,a5,False,pro,"Admittedly the fields have currently become an attractive leisure park with sporting areas for many visitors and Berliners, especially in spring and summer.","# ::snt Admittedly the fields have currently become an attractive leisure park with sporting areas for many visitors and Berliners, especially in spring and summer.
(a / admit-01
      :ARG1 (b / become-01
            :ARG1 (f / field)
            :ARG2 (p / park
                  :ARG0-of (a2 / attract-01)
                  :mod (l / leisure)
                  :ARG0-of (h / have-03
                        :ARG1 (a3 / area
                              :mod (s / sport))
                        :beneficiary (a4 / and
                              :op1 (p2 / person
                                    :ARG0-of (v / visit-01)
                                    :quant (m / many))
                              :op2 (p3 / person
                                    :mod (c / city
                                          :name (n / name
                                                :op1 ""Berlin""))))
                        :time (a5 / and
                              :op1 (d / date-entity
                                    :season (s2 / spring))
                              :op2 (d2 / date-entity
                                    :season (s3 / summer))
                              :mod (e / especially))))
            :time (c2 / current)))"
micro_b055,over_the_counter_morning_after_pill,a1,False,pro,"Being a pharmacist myself,","# ::snt Being a pharmacist myself,
(p / pharmacist
      :domain (ii / i))"
micro_b055,over_the_counter_morning_after_pill,a3,False,pro,From a medical perspective the morning-after pill works best when taken as soon as possible after intercourse.,"# ::snt From a medical perspective the morning-after pill works best when taken as soon as possible after intercourse.
(w / work-09
      :ARG1 (p / pill
            :time (a / after
                  :op1 (m / morning)))
      :manner (p2 / perspective
            :mod (m2 / medicine))
      :time (t / take-01
            :ARG1 p
            :time (a2 / after
                  :op1 (ii / intercourse))
            :time (s / soon
                  :ARG2-of (h / have-degree-91
                        :ARG1 t
                        :ARG3 (e / equal)
                        :ARG4 (p3 / possible-01
                              :ARG1 t))))
      :ARG1-of h
      :ARG2 (g / good-02)
      :ARG1-of g
      :ARG3 (m3 / most))"
micro_b055,over_the_counter_morning_after_pill,a4,False,pro,"Always having to visit the doctor first (including travel and waiting time, possible embarrassment, etc.) leads to more unwanted pregnancies.","# ::snt Always having to visit the doctor first (including travel and waiting time, possible embarrassment, etc.) leads to more unwanted pregnancies.
(l / lead-03
      :ARG0 (o / obligate-01
            :ARG2 (v / visit-01
                  :ARG1 (d / doctor)
                  :time (f / first))
            :ARG2-of (ii / include-01
                  :ARG1 (a / and
                        :op1 (t / travel-01)
                        :op2 (t2 / time
                              :duration-of (w / wait-01))
                        :op3 (e / embarrass-01
                              :ARG1-of (p / possible-01))
                        :op4 (e2 / et-cetera)))
            :time (a2 / always))
      :ARG2 (p2 / pregnancy
            :ARG1-of (w2 / want-01
                  :polarity -)
            :quant (m / more)))"
micro_b055,over_the_counter_morning_after_pill,a5,False,pro,Many opponents of the pill point out that this does away with the consultation at the doctor's and many women take it unnecessarily.,"# ::snt Many opponents of the pill point out that this does away with the consultation at the doctor's and many women take it unnecessarily.
(p / point-out-02
      :ARG0 (p2 / person
            :ARG0-of (o / oppose-01
                  :ARG1 (p3 / pill))
            :quant (m / many))
      :ARG1 (a / and
            :op1 (e / eliminate-01
                  :ARG0 (t / this)
                  :ARG1 (c / consult-01
                        :location (d / doctor)))
            :op2 (t2 / take-01
                  :ARG0 (w / woman
                        :quant (m2 / many))
                  :ARG1 c
                  :ARG1-of (n / need-01
                        :polarity -))))"
micro_b055,over_the_counter_morning_after_pill,a6,False,pro,"However, the fact is that we pharmacists are legally required to inform the patients and possess the same subject matter expertise as doctors.","# ::snt However, the fact is that we pharmacists are legally required to inform the patients and possess the same subject matter expertise as doctors.
(c / contrast-01
      :ARG2 (r / require-01
            :ARG1 (a / and
                  :op1 (ii / inform-01
                        :ARG0 (w / we
                              :mod (p / pharmacy))
                        :ARG1 (p2 / patient))
                  :op2 (p3 / possess-01
                        :ARG0 w
                        :ARG1 (e / expertise
                              :topic (m / matter
                                    :mod (s / subject))
                              :ARG1-of (s2 / same-01
                                    :ARG2 (d / doctor)))))
            :ARG2 w
            :ARG1-of (l / legal-02)))"
micro_b056,EU_influence_on_political_events_in_Ukraine,a1,False,pro,A violation of international law should be more than enough to consider a reaction!,"# ::snt A violation of international law should be more than enough to consider a reaction!
(r / recommend-01
      :ARG1 (h / have-quant-91
            :ARG1 (v / violate-01
                  :ARG1 (l / law
                        :mod (ii / international)))
            :ARG3 (e / enough
                  :degree (m / more-than))
            :ARG6 (c / consider-02
                  :ARG1 (r2 / react-01))))"
micro_b056,EU_influence_on_political_events_in_Ukraine,a2,False,pro,"Humanity has made enough mistakes throughout history by waiting too long, and when it has finally reacted, the only remaining option has usually been war.","# ::snt Humanity has made enough mistakes throughout history by waiting too long, and when it has finally reacted, the only remaining option has usually been war.
(a / and
      :op1 (m / mistake-02
            :ARG0 (h / humanity)
            :ARG1 (w / wait-01
                  :ARG1 (h2 / human
                        :ARG1-of (l / long-03
                              :ARG2-of (h3 / have-degree-91
                                    :ARG1 w
                                    :ARG3 (t / too))))
                  :duration (h4 / history)
                  :ARG1-of (h5 / have-quant-91
                        :ARG3 (e / enough)))
            :op2 (o / option
                  :ARG1-of (r / remain-01)
                  :mod (u / usual)
                  :domain (w2 / war-01)
                  :time (r2 / react-01
                        :ARG0 h2
                        :time (f / final))
                  :mod (o2 / only))))"
micro_b056,EU_influence_on_political_events_in_Ukraine,a3,False,pro,"It's to be noted that in our civilized world, in a democratic country, the people can determine their own fate,","# ::snt It's to be noted that in our civilized world, in a democratic country, the people can determine their own fate,
(n / note-01
      :ARG1 (p / possible-01
            :ARG1 (d / determine-01
                  :ARG0 (p2 / person)
                  :ARG1 (f / fate
                        :poss p2))
            :location (a / and
                  :op1 (w / world
                        :ARG1-of (c / civilize-01)
                        :poss (w2 / we))
                  :op2 (c2 / country
                        :mod (d2 / democracy)))))"
micro_b056,EU_influence_on_political_events_in_Ukraine,a4,False,pro,"as long as the motivation of those people isn't triggered by propaganda, corruption and military pressure.","# ::snt as long as the motivation of those people isn't triggered by propaganda, corruption and military pressure.
(h / have-condition-91
      :ARG2 (a / as-long-as
            :op1 (t / trigger-01
                  :polarity -
                  :ARG0 (a2 / and
                        :op1 (p / propaganda)
                        :op2 (c / corrupt-01)
                        :op3 (p2 / pressure-01
                              :ARG0 (m / military)))
                  :ARG1 (m2 / motivate-01
                        :ARG1 (p3 / person
                              :mod (t2 / that))))))"
micro_b056,EU_influence_on_political_events_in_Ukraine,a5,False,pro,"Since, however, in Russia besides gas and oil only propaganda and corruption rule,","# ::snt Since, however, in Russia besides gas and oil only propaganda and corruption rule,
(c / contrast-01
      :ARG2 (c2 / cause-01
            :ARG0 (e / except-01
                  :ARG1 (a / and
                        :op1 (a2 / and
                              :op1 (p / propaganda)
                              :op2 (c3 / corrupt-01))
                        :mod (o / only)
                        :location (c4 / country
                              :name (n / name
                                    :op1 ""Russia"")))
                  :ARG2 (r / rule-01
                        :ARG3 (a3 / and
                              :op1 (g / gas)
                              :op2 (o2 / oil))))))"
micro_b057,keep_retirement_at_63,a1,False,con,"Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.","# ::snt Retirement at 63, that's something everyone who has toiled away (nonstop) up to this point surely deserves.
(d / deserve-01
      :ARG0 (e / everyone
            :ARG0-of (t / toiled-01
                  :manner (s / stop-01
                        :polarity -)
                  :duration (u / up-to
                        :op1 (p / point
                              :mod (t2 / this)))))
      :ARG1 (r / retire-01
            :ARG0 e
            :time (a / age-01
                  :ARG1 e
                  :ARG2 (t3 / temporal-quantity
                        :quant 63
                        :unit (y / year))))
      :ARG1-of (s2 / sure-02))"
micro_b057,keep_retirement_at_63,a2,False,con,Only the question remains whether this early 'leisure' will be nicer if you have no idea what do to all day and you statistically still have almost 20 (!!!) years to go?,"# ::snt Only the question remains whether this early 'leisure' will be nicer if you have no idea what do to all day and you statistically still have almost 20 (!!!) years to go?
(r / remain-01
      :ARG1 (q / question-01
            :ARG1 (t / truth-value
                  :polarity-of (n / nice-01
                        :ARG1 (l / leisure
                              :mod (e / early)
                              :mod (t2 / this))
                        :condition (a / and
                              :op1 (h / have-03
                                    :polarity -
                                    :ARG0 (y / you)
                                    :ARG1 (ii / idea
                                          :topic (t3 / thing
                                                :ARG1-of (d / do-02
                                                      :time (d2 / day
                                                            :mod (a2 / all))))))
                              :op2 (h2 / have-03
                                    :ARG0 y
                                    :ARG1 (a3 / almost
                                          :op1 (t4 / temporal-quantity
                                                :quant 20
                                                :unit (y2 / year))
                                          :ARG1-of (s / statistical-02)
                                          :ARG1-of (g / go-on-15))
                                    :mod (s2 / still)))))
            :mod (o / only)))"
micro_b057,keep_retirement_at_63,a3,False,con,"Also, one isn't taking responsibility for society if one gives up one's experienced, healthy and highly qualified capabilities earlier than necessary for private/personal reasons.","# ::snt Also, one isn't taking responsibility for society if one gives up one's experienced, healthy and highly qualified capabilities earlier than necessary for private/personal reasons.
(t / take-01
      :polarity -
      :ARG0 (o / one)
      :ARG1 (r / responsible-03
            :ARG0 o
            :ARG1 (s / society))
      :condition (g / give-up-07
            :ARG0 o
            :ARG1 (c / capable-01
                  :ARG1 o
                  :ARG1-of (e / experience-01)
                  :mod (h / healthy)
                  :ARG1-of (q / qualify-02
                        :degree (h2 / high-02)))
            :time (b / before
                  :op1 (n / need-01))
            :ARG1-of (c2 / cause-01
                  :ARG0 (r2 / reason
                        :ARG1-of (p / private-02)
                        :ARG1-of (p2 / personal-02))))
      :mod (a / also))"
micro_b058,make_video_games_olympic,a1,False,pro,"Video games, namely FIFA in my case, can fascinate young people for hours more intensively and emotionally than any sport in the world!","# ::snt Video games, namely FIFA in my case, can fascinate young people for hours more intensively and emotionally than any sport in the world!
(p / possible-01
      :ARG1 (f / fascinate-01
            :ARG0 (g / game
                  :mod (v / video)
                  :ARG1-of (m / mean-01
                        :name (n / name
                              :op1 ""FIFA"")
                        :prep-in (c / case
                              :poss (ii / i)))
                  :ARG2-of m))
      :ARG1 (p2 / person
            :mod (y / young))
      :duration (m2 / multiple
            :op1 (t / temporal-quantity
                  :quant 1
                  :unit (h / hour)))
      :manner (a / and
            :op1 (ii2 / intense-02)
            :op2 (e / emotional)
            :ARG2-of (h2 / have-degree-91
                  :ARG1 f
                  :ARG3 (m3 / more)
                  :ARG4 (s / sport
                        :mod (a2 / any)
                        :location (w / world)))))"
micro_b058,make_video_games_olympic,a3,False,pro,"Perhaps it is less thrilling for a spectator than for the player,","# ::snt Perhaps it is less thrilling for a spectator than for the player,
(p / possible-01
      :ARG1 (h / have-degree-91
            :ARG1 (ii / it)
            :ARG2 (t / thrill-01
                  :ARG0 ii
                  :ARG1 (s / spectator))
            :ARG3 (l / less)
            :ARG4 (p2 / person
                  :ARG0-of (p3 / play-01))))"
micro_b058,make_video_games_olympic,a4,False,pro,"but also for contemporary Olympic events, I recall curling and 50km cross-country skiing, you have to be more than a freak to follow those more properly than only in the roundup of highlights.","# ::snt but also for contemporary Olympic events, I recall curling and 50km cross-country skiing, you have to be more than a freak to follow those more properly than only in the roundup of highlights.
(c / contrast-01
      :ARG2 (r / recall-02
            :ARG0 (ii / i)
            :ARG1 (o / obligate-01
                  :ARG1 (y / you)
                  :ARG2 (f / freak
                        :mod (m / more-than)
                        :domain y)
                  :purpose (f2 / follow-02
                        :ARG0 y
                        :ARG1 (a / and
                              :op1 (c2 / curlope-00)
                              :op2 (s / ski-01
                                    :mod (c3 / cross-02
                                          :ARG1 (c4 / country)
                                          :extent (d / distance-quantity
                                                :quant 50
                                                :unit (k / kilometer)))))
                        :ARG1-of (h / have-degree-91
                              :ARG2 (p / proper)
                              :ARG3 (m2 / more)
                              :ARG4 (b / be-located-at-91
                                    :ARG1 a
                                    :ARG2 (r2 / roundup-01
                                          :ARG1 (h2 / highlight-01))
                                    :mod (o2 / only))))
                  :purpose (e / event
                        :mod (c5 / contemporary)
                        :mod (g / game
                              :name (n / name
                                    :op1 ""Olympic"")))
                  :mod (a2 / also))))"
micro_b058,make_video_games_olympic,a5,False,pro,"Plus the hurdle to make video games Olympic events is minimal,","# ::snt Plus the hurdle to make video games Olympic events is minimal,
(m / minimal-02
      :ARG1 (h / hurdle
            :domain (m2 / make-01
                  :ARG1 (g / game
                        :name (n / name
                              :op1 ""Olympic""
                              :op2 ""Games"")
                        :mod (v / video))))
      :mod (p / plus))"
micro_b058,make_video_games_olympic,a6,False,pro,"as you don't even need doping tests, only a neutral console.","# ::snt as you don't even need doping tests, only a neutral console.
(c / cause-01
      :ARG0 (n / need-01
            :polarity -
            :ARG0 (y / you)
            :ARG1 (t / test-01
                  :ARG2 (d / drug))
            :mod (e / even)
            :ARG1-of (c2 / contrast-01
                  :ARG2 (c3 / console
                        :ARG0-of (n2 / neutral-02)
                        :mod (o / only)))))"
micro_b058,make_video_games_olympic,a7,False,pro,"And many a video game is physically and particularly mentally more demanding, when I think of the last FIFA tournament's final, than kicking a ball 20 metres.","# ::snt And many a video game is physically and particularly mentally more demanding, when I think of the last FIFA tournament's final, than kicking a ball 20 metres.
(a / and
      :op2 (h / have-degree-91
            :ARG1 (g / game
                  :mod (v / video))
            :ARG2 (d / demand-01
                  :ARG0 g
                  :manner (p / physical)
                  :manner (m / mental))
            :ARG3 (m2 / more)
            :ARG4 (k / kick-01
                  :ARG1 (b / ball
                        :quant (d2 / distance-quantity
                              :quant 20
                              :unit (m3 / meter))))
            :condition (t / think-01
                  :ARG0 (ii / i)
                  :ARG1 (f / final
                        :subevent-of (t2 / tournament
                              :mod (o / organization
                                    :name (n / name
                                          :op1 ""FIFA""))
                              :mod (l / last))))
            :mod (p2 / particular)))"
micro_b059,cap_rent_increases,a1,False,con,Rent prices are already regulated in favour of tenants due to existing laws and the rent index.,"# ::snt Rent prices are already regulated in favour of tenants due to existing laws and the rent index.
(r / regulate-01
      :ARG1 (p / price-01
            :ARG1 (r2 / rent))
      :ARG0-of (f / favor-01
            :ARG1 (p2 / person
                  :ARG0-of (r3 / rent-01)))
      :time (a / already)
      :ARG1-of (c / cause-01
            :ARG0 (a2 / and
                  :op1 (l / law
                        :ARG1-of (e / exist-01))
                  :op2 (ii / index
                        :mod (r4 / rent-01)))))"
micro_b059,cap_rent_increases,a2,False,con,"In view of the high prices for buying flats with existing rent contracts, these are an unattractive investment.","# ::snt In view of the high prices for buying flats with existing rent contracts, these are an unattractive investment.
(v / view-02
      :ARG0 (ii / invest-01
            :ARG1 (b / buy-01
                  :ARG1 (f / flat
                        :ARG0-of (h / have-03
                              :ARG1 (c / contract-02
                                    :ARG1 (r / rent-01)
                                    :ARG1-of (e / exist-01)))))
            :ARG1-of (a / attract-01
                  :polarity -
                  :ARG1-of (p / possible-01)))
      :ARG1 (p2 / price-01
            :ARG1 b
            :ARG1-of (h2 / high-02)))"
micro_b059,cap_rent_increases,a3,False,con,"Even if one might think that additional rent control is needed besides the current tenant protection,","# ::snt Even if one might think that additional rent control is needed besides the current tenant protection,
(h / have-concession-91
      :ARG2 (e / even-if
            :op1 (p / possible-01
                  :ARG1 (t / think-01
                        :ARG0 (o / one)
                        :ARG1 (n / need-01
                              :ARG1 (c / control-01
                                    :ARG1 (r / rent)
                                    :mod (a / additional)
                                    :ARG2-of (e2 / except-01
                                          :ARG1 (p2 / protect-01
                                                :ARG1 (t2 / tenant)
                                                :time (c2 / current)))))))))"
micro_b059,cap_rent_increases,a4,False,con,one should not deny longstanding owners the opportunity to adjust their returns to market level.,"# ::snt one should not deny longstanding owners the opportunity to adjust their returns to market level.
(r / recommend-01
      :polarity -
      :ARG1 (d / deny-01
            :ARG0 (o / one)
            :ARG1 (o2 / opportunity
                  :topic (a / adjust-01
                        :ARG0 (p / person
                              :ARG0-of (o3 / own-01)
                              :ARG1-of (l / longstanding-00))
                        :ARG1 (r2 / return-01
                              :ARG1 p
                              :ARG4 (l2 / level
                                    :mod (m / market)))))
            :ARG2 p))"
micro_b060,allow_shops_to_open_on_holidays_and_sundays,a1,False,pro,"Owner-run shops may potentially be overwhelmed by additional work times on Sundays and holidays,","# ::snt Owner-run shops may potentially be overwhelmed by additional work times on Sundays and holidays,
(p / possible-01
      :ARG1 (o / overwhelm-01
            :ARG0 (t / time
                  :mod (a / additional)
                  :time-of (w / work-01
                        :time (a2 / and
                              :op1 (d / date-entity
                                    :weekday (s / sunday))
                              :op2 (h / holiday))))
            :ARG1 (s2 / shop
                  :ARG1-of (r / run-01
                        :ARG0 (p2 / person
                              :ARG0-of (o2 / own-01))))
            :mod (p3 / potential)))"
micro_b060,allow_shops_to_open_on_holidays_and_sundays,a2,False,pro,then again supermarkets and large shopping centres dominate the market today already.,"# ::snt then again supermarkets and large shopping centres dominate the market today already.
(d / dominate-01
      :ARG0 (a / and
            :op1 (s / supermarket)
            :op2 (c / center
                  :mod (l / large)
                  :mod (s2 / shop-01)))
      :ARG1 (m / market)
      :time (a2 / already)
      :mod (a3 / again)
      :time (t / then)
      :time (t2 / today))"
micro_b060,allow_shops_to_open_on_holidays_and_sundays,a3,False,pro,"Thus smaller shops could benefit from the additional freedom,","# ::snt Thus smaller shops could benefit from the additional freedom,
(ii / infer-01
      :ARG1 (p / possible-01
            :ARG1 (b / benefit-01
                  :ARG0 (f / free-04
                        :ARG1 (s / shop
                              :ARG1-of (h / have-degree-91
                                    :ARG2 (s2 / small)
                                    :ARG3 (m / more)))
                        :mod (a / additional))
                  :ARG1 s)))"
micro_b060,allow_shops_to_open_on_holidays_and_sundays,a4,False,pro,as customers are on average more laid-back on Sunday.,"# ::snt as customers are on average more laid-back on Sunday.
(c / cause-01
      :ARG0 (h / have-degree-91
            :ARG1 (c2 / customer)
            :ARG2 (l / laid-back
                  :time (d / date-entity
                        :weekday (s / sunday)))
            :ARG3 (m / more)
            :ARG4 (a / average)))"
micro_b061,higher_dog_poo_fines,a2,False,con,"In individual cases they may indeed act as a deterrent,","# ::snt In individual cases they may indeed act as a deterrent,
(p / possible-01
      :ARG1 (a / act-02
            :ARG0 (t / they)
            :ARG1 (d / deter-01
                  :ARG0 t)
            :mod (ii / indeed))
      :prep-in (c / case-04
            :mod (ii2 / individual)))"
micro_b061,higher_dog_poo_fines,a3,False,con,"in general, however, a clean environment and the role model effect of others is more likely to motivate the dog owner to pick up the droppings than a potential fine.","# ::snt in general, however, a clean environment and the role model effect of others is more likely to motivate the dog owner to pick up the droppings than a potential fine.
(c / contrast-01
      :ARG2 (l / likely-01
            :ARG1 (m / motivate-01
                  :ARG0 (a / and
                        :op1 (e / environment
                              :ARG1-of (c2 / clean-04))
                        :op2 (e2 / effect
                              :mod (r / role-model)
                              :poss (o / other)))
                  :ARG1 (p / person
                        :ARG0-of (o2 / own-01
                              :ARG1 (d / dog)))
                  :ARG2 (p2 / pick-up-04
                        :ARG0 p
                        :ARG1 (d2 / droppings)))
            :ARG2-of (h / have-degree-91
                  :ARG1 m
                  :ARG3 (m2 / more)
                  :ARG4 (f / fine
                        :mod (p3 / potential)))
            :ARG1-of (g / general-02)))"
micro_b062,keep_retirement_at_63,a2,False,con,This would mean that organizations would be lacking a great deal of manpower in the future.,"# ::snt This would mean that organizations would be lacking a great deal of manpower in the future.
(m / mean-01
      :ARG1 (t / this)
      :ARG2 (l / lack-01
            :ARG0 (o / organization)
            :ARG1 (m2 / manpower
                  :quant (d / deal
                        :mod (g / great)))
            :time (f / future)))"
micro_b062,keep_retirement_at_63,a3,False,con,The introductory phase of retirement at 63 would also be a particular challenge,"# ::snt The introductory phase of retirement at 63 would also be a particular challenge
(c / challenge-01
      :ARG2 (p / phase
            :time-of (r / retire-01
                  :time (a / age-01
                        :ARG2 (t / temporal-quantity
                              :quant 63
                              :unit (y / year))))
            :ARG2-of (ii / introduce-02))
      :mod (p2 / particular)
      :mod (a2 / also))"
micro_b062,keep_retirement_at_63,a4,False,con,as upon introduction many current employees of advanced age would immediately be eligible to retire.,"# ::snt as upon introduction many current employees of advanced age would immediately be eligible to retire.
(q / qualify-02
      :ARG1 (p / person
            :quant (m / many)
            :ARG1-of (e / employ-01
                  :time (c / current))
            :age (t / temporal-quantity
                  :ARG1-of (a / advanced-02)))
      :ARG2 (r / retire-01
            :ARG0 p)
      :time (ii / immediate)
      :time (ii2 / introduce-02))"
micro_b062,keep_retirement_at_63,a5,False,con,This is detrimental for Germany as a business location and leaves employers without a transition period.,"# ::snt This is detrimental for Germany as a business location and leaves employers without a transition period.
(a / and
      :op1 (d / detrimental
            :beneficiary (c / country
                  :name (n / name
                        :op1 ""Germany"")
                  :location-of (b / business))
            :domain (t / this))
      :op2 (l / leave-13
            :ARG0 t
            :ARG1 (h / have-03
                  :polarity -
                  :ARG0 (c2 / company
                        :ARG0-of (e / employ-01))
                  :ARG1 (p / period
                        :mod (t2 / transition-01)))))"
micro_b062,keep_retirement_at_63,a6,False,con,The danger here is that experienced junior staff is not available in sufficient numbers.,"# ::snt The danger here is that experienced junior staff is not available in sufficient numbers.
(d / danger
      :location (h / here)
      :domain (a / available-02
            :polarity -
            :ARG2 (s / staff
                  :mod (j / junior)
                  :ARG1-of (e / experience-01))
            :manner (n / number
                  :ARG0-of (s2 / suffice-01))))"
micro_b064,TXL_airport_remain_operational_after_BER_opening,a1,False,con,I think Berlin with its two inner-city airports was lucky not having to experience an airplane catastrophe for decades.,"# ::snt I think Berlin with its two inner-city airports was lucky not having to experience an airplane catastrophe for decades.
(t / think-01
      :ARG0 (ii / i)
      :ARG1 (l / lucky
            :domain (c / city
                  :name (n / name
                        :op1 ""Berlin"")
                  :ARG0-of (h / have-03
                        :ARG1 (a / airport
                              :quant 2
                              :location (ii2 / inner)
                              :poss c)))
            :ARG1-of (c2 / cause-01
                  :ARG0 (o / obligate-01
                        :polarity -
                        :ARG1 c
                        :ARG2 (e / experience-01
                              :ARG0 c
                              :ARG1 (c3 / catastrophe
                                    :mod (a2 / airplane))
                              :duration (m / multiple
                                    :op1 (t2 / temporal-quantity
                                          :quant 1
                                          :unit (d / decade))))))))"
micro_b064,TXL_airport_remain_operational_after_BER_opening,a2,False,con,For safety reasons alone I find continued operation wrong.,"# ::snt For safety reasons alone I find continued operation wrong.
(f / find-02
      :ARG0 (ii / i)
      :ARG1 (o / operate-01
            :ARG1-of (c / continue-01)
            :ARG2-of (w / wrong-04))
      :ARG1-of (c2 / cause-01
            :ARG0 (r / reason
                  :purpose (s / safe-01)
                  :mod (a / alone))))"
micro_b064,TXL_airport_remain_operational_after_BER_opening,a3,False,con,"Also, Berlin urgently needs inner-city areas for business and industry, and for housing.","# ::snt Also, Berlin urgently needs inner-city areas for business and industry, and for housing.
(n / need-01
      :ARG0 (c / city
            :name (n2 / name
                  :op1 ""Berlin""))
      :ARG1 (a / area
            :location (ii / inner
                  :part-of c))
      :purpose (a2 / and
            :op1 (b / business)
            :op2 (ii2 / industry))
      :op2 (h / house-01)
      :manner (u / urgent)
      :mod (a3 / also))"
micro_b064,TXL_airport_remain_operational_after_BER_opening,a4,False,con,Closing down Tegel will have health benefits for hundreds of thousands in the approach path.,"# ::snt Closing down Tegel will have health benefits for hundreds of thousands in the approach path.
(b / benefit-01
      :ARG0 (c / close-down-05
            :ARG1 (c2 / company
                  :name (n / name
                        :op1 ""Tegel"")))
      :ARG1 (p / person
            :quant (m / multiple
                  :op1 100000))
      :mod (h / health)
      :location (p2 / path
            :ARG1-of (a / approach-01)))"
micro_b064,TXL_airport_remain_operational_after_BER_opening,a5,False,con,These areas will be upgraded economically due to these factors (housing health and employment).,"# ::snt These areas will be upgraded economically due to these factors (housing health and employment).
(u / upgrade-01
      :ARG1 (a / area
            :mod (t / this))
      :manner (e / economic)
      :ARG1-of (c / cause-01
            :ARG0 (f / factor
                  :mod (t2 / this)
                  :example (a2 / and
                        :op1 (h / health
                              :domain (h2 / house-01))
                        :op2 (e2 / employ-01)))))"
micro_k001,public_broadcasting_fees_on_demand,a2,False,pro,Particularly the younger generations are no longer dependent on the programming of public broadcasters.,"# ::snt Particularly the younger generations are no longer dependent on the programming of public broadcasters.
(d / depend-01
      :ARG0 (g / generation
            :mod (p / particular)
            :ARG1-of (h / have-degree-91
                  :ARG2 (y / young)
                  :ARG3 (m / more)))
      :ARG1 (p2 / program-01
            :ARG0 (p3 / person
                  :ARG0-of (b / broadcast-01)
                  :ARG1-of (p4 / public-02)))
      :time (n / no-longer))"
micro_k001,public_broadcasting_fees_on_demand,a3,False,pro,"US series are preferred over “Tatort”,","# ::snt US series are preferred over “Tatort”,
(p / prefer-01
      :ARG1 (s / series
            :mod (c / country
                  :name (n / name
                        :op1 ""US"")))
      :ARG2 (s2 / series
            :name (n2 / name
                  :op1 ""Tatort"")))"
