file_id,topic_id,adu_id,is_major_claim,stance,text
micro_k013,allow_shops_to_open_on_holidays_and_sundays,a3,TRUE,con,Hence it is good when shops are not open on Sundays and public holidays.
micro_k013,allow_shops_to_open_on_holidays_and_sundays,a4,FALSE,con,"People, however, who work during the week and on Saturdays then have a problem: everyone else can shop weekdays, but they can't."
micro_k013,allow_shops_to_open_on_holidays_and_sundays,a5,FALSE,con,"For those people the late opening hours, which meanwhile already extend to 12:00 midnight, present a good alternative."
micro_k014,stricter_regulation_of_intelligence_services,a1,TRUE,pro,"Intelligence services should be more closely regulated by parliament,"
micro_k014,stricter_regulation_of_intelligence_services,a2,FALSE,pro,"for, as the most recent NSA wiretapping scandal has shown, the federal state government is allegedly not always familiar with the scope of operations of its intelligence services."
micro_k014,stricter_regulation_of_intelligence_services,a3,FALSE,pro,Checks could contribute to restricting the so far rather opaque scope of action of individual services.
micro_k014,stricter_regulation_of_intelligence_services,a4,FALSE,pro,"Yet it remains questionable whether the actual implementation of such supervision would at the same time lead to a stronger observance of laws,"
micro_k014,stricter_regulation_of_intelligence_services,a5,FALSE,pro,as ultimately this decision is in the hands of the respective government leaders.
micro_k015,TXL_airport_remain_operational_after_BER_opening,a1,TRUE,unclear,"BER should be re-conceptualized from scratch,"
micro_k015,TXL_airport_remain_operational_after_BER_opening,a2,FALSE,unclear,even if billions of Euros have already been invested in the existing airport project
micro_k015,TXL_airport_remain_operational_after_BER_opening,a3,FALSE,unclear,and this would delay the date of completion indefinitely.
micro_k015,TXL_airport_remain_operational_after_BER_opening,a4,FALSE,unclear,Both the drawn-out building operations and the mounting safety issues show clear shortcomings in the entire planning.
micro_k016,EU_influence_on_political_events_in_Ukraine,a1,FALSE,con,"Despite the severe clashes in Kiev, which at times have threatened to escalate,"
micro_k016,EU_influence_on_political_events_in_Ukraine,a2,TRUE,con,the EU should not intervene in local politics.
micro_k016,EU_influence_on_political_events_in_Ukraine,a3,FALSE,con,"Although Ukraine is a European country,"
micro_k016,EU_influence_on_political_events_in_Ukraine,a4,FALSE,con,"and the Ukrainian opposition is primarily interested in installing a robust democracy,"
micro_k016,EU_influence_on_political_events_in_Ukraine,a5,FALSE,con,possible supporters face a considerably stronger opponent in the intervention of Russia in local politics.
micro_k017,keep_retirement_at_63,a1,TRUE,con,"The implementation of retirement at 63 is no longer socially sustainable,"
micro_k017,keep_retirement_at_63,a2,FALSE,con,"as the population in Germany has, viewed demographically, a disproportionate number of old people,"
micro_k017,keep_retirement_at_63,a3,FALSE,con,and constantly declining birth rates are being recorded.
micro_k017,keep_retirement_at_63,a4,FALSE,con,"Admittedly the number of immigrants is constantly rising in Germany,"
micro_k017,keep_retirement_at_63,a5,FALSE,con,"but without sufficient, well-qualified junior employees there is hardly a possibility for adequate pension financing."
micro_k018,allow_shops_to_open_on_holidays_and_sundays,a1,FALSE,con,Our society is in danger of overheating due to 'never clocking off'.
micro_k018,allow_shops_to_open_on_holidays_and_sundays,a2,FALSE,con,"Even though politicians stress the Christian character of our country,"
micro_k018,allow_shops_to_open_on_holidays_and_sundays,a3,FALSE,con,the last 20 years have seen the Sunday off work increasingly sacrificed to commerce.
micro_k018,allow_shops_to_open_on_holidays_and_sundays,a4,FALSE,con,"But after all, the purpose of having a day off is not just to make time to go to church."
micro_k018,allow_shops_to_open_on_holidays_and_sundays,a5,FALSE,con,Rather it should give people the chance to have a mental break.
micro_k018,allow_shops_to_open_on_holidays_and_sundays,a6,TRUE,con,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
micro_k019,public_broadcasting_fees_on_demand,a1,FALSE,con,The thought of television exclusively made up of private channels scares me.
micro_k019,public_broadcasting_fees_on_demand,a2,FALSE,con,Admittedly trash and turmoil are exactly what the majority of people want to see.
micro_k019,public_broadcasting_fees_on_demand,a3,FALSE,con,But to therefore offer TV according to audience rates only would be dangerous.
micro_k019,public_broadcasting_fees_on_demand,a4,FALSE,con,Only in public TV programmes can viewers get information that is not profit-oriented.
micro_k019,public_broadcasting_fees_on_demand,a5,FALSE,con,"And since it is the duty of society to collectively finance certain areas that cannot hold their own in a market economy,"
micro_k019,public_broadcasting_fees_on_demand,a6,TRUE,con,everyone should chip in.
micro_k020,introduce_capital_punishment,a1,FALSE,con,Despite the death penalty there are significantly more homicides in the US than in Germany.
micro_k020,introduce_capital_punishment,a2,FALSE,con,Fear of punishment hence does not deter murderers.
micro_k020,introduce_capital_punishment,a3,FALSE,con,'An eye for an eye' seems to miss the point.
micro_k020,introduce_capital_punishment,a4,TRUE,con,The state ought to prevent murder - not avenge it.
micro_k020,introduce_capital_punishment,a5,FALSE,con,A re-introduction of capital punishment in Germany would be a step back into the Middle Ages.
micro_k021,cap_rent_increases,a1,FALSE,pro,'Property entails commitment' is one of the tenets of our social order.
micro_k021,cap_rent_increases,a2,FALSE,pro,Everyone should be able to get the utmost profit from his or her property.
micro_k021,cap_rent_increases,a3,FALSE,pro,"A fixing of rent prices according to the market alone, however, will lead to a further division of society."
micro_k021,cap_rent_increases,a4,FALSE,pro,The rich and poor live in different neighbourhoods.
micro_k021,cap_rent_increases,a5,TRUE,pro,A constant increase in rent upon a change of tenants hence cannot be desired by society.
micro_k022,allow_shops_to_open_on_holidays_and_sundays,a1,TRUE,con,It is quite clear that Sunday should remain a day of rest.
micro_k022,allow_shops_to_open_on_holidays_and_sundays,a2,FALSE,con,"For you can go shopping 6 days a week,"
micro_k022,allow_shops_to_open_on_holidays_and_sundays,a3,FALSE,con,as shops are open till 10pm on some days.
micro_k022,allow_shops_to_open_on_holidays_and_sundays,a4,FALSE,con,"Thus Sundays should remain a day for getting together with family,"
micro_k022,allow_shops_to_open_on_holidays_and_sundays,a5,FALSE,con,otherwise there will be a new kind of leisure activity where people spend their time in supermarkets instead of outside or in conversation etc.
micro_k022,allow_shops_to_open_on_holidays_and_sundays,a6,FALSE,con,"Furthermore, there's no need to keep shops open on Sundays."
micro_k023,increase_weight_of_BA_thesis_in_final_grade,a1,TRUE,pro,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
micro_k023,increase_weight_of_BA_thesis_in_final_grade,a2,FALSE,pro,"For a good overall grade opens many doors,"
micro_k023,increase_weight_of_BA_thesis_in_final_grade,a3,FALSE,pro,but is not of top priority for employers.
micro_k023,increase_weight_of_BA_thesis_in_final_grade,a4,FALSE,pro,"With a BA dissertation one can, however, demonstrate interests and subject matter expertise particularly well."
micro_k023,increase_weight_of_BA_thesis_in_final_grade,a5,FALSE,pro,After all one doesn't excel in every subject.
micro_k024,higher_dog_poo_fines,a1,TRUE,pro,"Dog owners should pay higher fines for dog dirt left on pavements,"
micro_k024,higher_dog_poo_fines,a2,FALSE,pro,although there aren't enough bins and bag-dispensers for dog dirt.
micro_k024,higher_dog_poo_fines,a3,FALSE,pro,One reason for this is that they have thus far hardly had to fear the consequences despite the obligation to clean up.
micro_k024,higher_dog_poo_fines,a4,FALSE,pro,"A higher fine, so dog owners would have to dig deeper into their pockets, is supposed to be a deterrent after all."
micro_k024,higher_dog_poo_fines,a5,FALSE,pro,"The city, especially the green spaces, should be kept tidy after all,"
micro_k024,higher_dog_poo_fines,a6,FALSE,pro,for they are there for our recreation.
micro_k024,higher_dog_poo_fines,a7,FALSE,pro,Besides you're not allowed to leave other rubbish without punishment.
micro_k025,introduce_capital_punishment,a1,FALSE,pro,"Capital punishment is not a solution,"
micro_k025,introduce_capital_punishment,a2,FALSE,pro,as it cannot be ruled out that the judicial process may make mistakes.
micro_k025,introduce_capital_punishment,a3,FALSE,pro,"Criminals should not be put in luxury prisons, though."
micro_k025,introduce_capital_punishment,a4,FALSE,pro,"After all there are criminals who enjoy 'living' in prison for its decent board, no taxes to be paid, no stress with work."
micro_k025,introduce_capital_punishment,a5,TRUE,pro,"Still, the state needs the death penalty as a deterrent to horrific crimes."
micro_k027,public_broadcasting_fees_on_demand,a1,TRUE,pro,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
micro_k027,public_broadcasting_fees_on_demand,a2,FALSE,pro,After all there are many people in Germany who pay the fee although they merely use a computer to work.
micro_k027,public_broadcasting_fees_on_demand,a3,FALSE,pro,"Yet the fees are demanded from everybody who does not apply for a waiver, no matter how many receiver devices actually exist in the household and how they are being used."
micro_k027,public_broadcasting_fees_on_demand,a4,FALSE,pro,However it is obvious that the license fee officers are not in a position to check the usage of every single device.
micro_k029,over_the_counter_morning_after_pill,a1,TRUE,con,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
micro_k029,over_the_counter_morning_after_pill,a2,FALSE,con,"Though there'd be the advantage of forgoing the embarrassment of a visit to the doctor or a nighttime trip to the walk-in clinic,"
micro_k029,over_the_counter_morning_after_pill,a3,FALSE,con,women should still be informed about the risks and have a gynaecological examination before taking it.
micro_k029,over_the_counter_morning_after_pill,a4,FALSE,con,Furthermore there's the risk that women could use the over-the-counter morning-after pill as a substitute for contraception.
micro_k031,higher_dog_poo_fines,a1,FALSE,pro,Pieces of dog poo on the pavements are a real danger.
micro_k031,higher_dog_poo_fines,a2,FALSE,pro,Time and again children or the elderly slip on them.
micro_k031,higher_dog_poo_fines,a3,FALSE,pro,"A fine for leaving dog waste behind admittedly seems rather authoritarian,"
micro_k031,higher_dog_poo_fines,a4,FALSE,pro,"but similar rules are often in place for bicycles on park paths, after all."
micro_k031,higher_dog_poo_fines,a5,TRUE,pro,Increasing penalties is therefore the right way.
micro_k031,higher_dog_poo_fines,a6,FALSE,pro,A dog dirt-free city will be more attractive not only for its residents but also for tourists!
